Gene.stable.ID	Gene.name	logFC	AveExpr	P.Value	adj.P.Val	Gene.description	Chromosome.scaffold.name	Strand	GO.term.name	GO.term.accession	NCBI.gene..formerly.Entrezgene..ID
ENSMMUG00000015334	GSTO1	-0.277000405707712	5.39667791590676	0.128073459515802	0.862292347982777	glutathione S-transferase omega 1 [Source:NCBI gene (formerly Entrezgene);Acc:716078]	9	1	glutathione transferase activity	GO:0004364	716078
ENSMMUG00000021722	ST7	-0.372494940319498	4.55829285434362	0.128080585284378	0.862292347982777	suppression of tumorigenicity 7 [Source:VGNC Symbol;Acc:VGNC:77899]	3	1			704776
ENSMMUG00000056258	CSTA	-0.397947786812846	4.6006997990717	0.128127129484204	0.862292347982777	cystatin A [Source:VGNC Symbol;Acc:VGNC:71533]	2	-1	endopeptidase inhibitor activity	GO:0004866	714547
ENSMMUG00000020851	GSTM5	0.334442055784075	7.78880703158671	0.128206026890823	0.862292347982777	glutathione S-transferase mu 5 [Source:NCBI gene (formerly Entrezgene);Acc:100426406]	1	-1	glutathione transferase activity	GO:0004364	100426406
ENSMMUG00000013101	TAF3	-0.180572125371875	7.68173876992142	0.128207576728199	0.862292347982777	TATA-box binding protein associated factor 3 [Source:VGNC Symbol;Acc:VGNC:78147]	9	1	protein heterodimerization activity	GO:0046982	722623
ENSMMUG00000041714	BTBD1	0.330858811573834	4.15615203689064	0.128319805495984	0.862292347982777	BTB domain containing 1 [Source:VGNC Symbol;Acc:VGNC:84315]	7	1	protein binding	GO:0005515	718696
ENSMMUG00000017626	C14H11orf58	-0.1697797998289	7.51317381951523	0.128488975699717	0.862292347982777	chromosome 14 C11orf58 homolog [Source:VGNC Symbol;Acc:VGNC:70330]	14	-1			697690
ENSMMUG00000058071	RPS26	0.301641571158676	8.27075162006211	0.128693990089287	0.862292347982777	ribosomal protein S26 [Source:NCBI gene (formerly Entrezgene);Acc:711319]	11	1	translation	GO:0006412	106999718
ENSMMUG00000009324	RFC1	0.21157389418189	7.54195474424415	0.128718367385997	0.862292347982777	replication factor C subunit 1 [Source:VGNC Symbol;Acc:VGNC:97819]	5	-1	DNA replication factor C complex	GO:0005663	698987
ENSMMUG00000020049	PGM1	-0.28273010948021	4.66455650398838	0.128724511251705	0.862292347982777	phosphoglucomutase 1 [Source:VGNC Symbol;Acc:VGNC:97804]	1	-1	organic substance metabolic process	GO:0071704	699401
ENSMMUG00000004997	SETBP1	0.207807024145044	6.6835004710956	0.128829585915054	0.862292347982777	SET binding protein 1 [Source:VGNC Symbol;Acc:VGNC:97823]	18	-1	DNA binding	GO:0003677	699652
ENSMMUG00000004547	TIMM17B	-0.494957780426807	2.99425567232832	0.12893919956697	0.862292347982777	translocase of inner mitochondrial membrane 17B [Source:VGNC Symbol;Acc:VGNC:103878]	X	-1	protein import into mitochondrial matrix	GO:0030150	714895
ENSMMUG00000007577	CACHD1	0.303630243168311	5.42582831275026	0.129004495897695	0.862292347982777	cache domain containing 1 [Source:VGNC Symbol;Acc:VGNC:70670]	1	-1	membrane	GO:0016020	701608
ENSMMUG00000007858	UTP18	-0.238986459165293	6.43189305005273	0.129185890658983	0.862292347982777	UTP18 small subunit processome component [Source:VGNC Symbol;Acc:VGNC:99330]	16	-1	rRNA processing	GO:0006364	708052
NA	GRASP	-0.319577550480216	5.8510718726483	0.129325746918539	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000006756	C1H1orf87	1.22511642119812	1.69310627911541	0.129330968616871	0.862292347982777	chromosome 1 C1orf87 homolog [Source:VGNC Symbol;Acc:VGNC:70425]	1	1			693884
ENSMMUG00000005136	TCAF1	0.22520717715272	7.20801362598832	0.129341189385487	0.862292347982777	TRPM8 channel associated factor 1 [Source:VGNC Symbol;Acc:VGNC:79346]	3	-1	positive regulation of anion channel activity	GO:1901529	705151
ENSMMUG00000023646	BNIP3L	0.434957668159486	2.88869747700753	0.129362522368319	0.862292347982777	BCL2 interacting protein 3 like [Source:VGNC Symbol;Acc:VGNC:70274]	8	1	mitochondrial envelope	GO:0005740	641440
ENSMMUG00000057966	RCE1	-0.514479130333265	2.24835569946293	0.129403114973712	0.862292347982777	Ras converting CAAX endopeptidase 1 [Source:VGNC Symbol;Acc:VGNC:76727]	14	-1	CAAX-box protein processing	GO:0071586	713224
NA	LOC106992856	0.87778787336671	2.6077267981098	0.129489359925888	0.862292347982777	NA	NA	NA	NA	NA	NA
NA	LOC716997	0.795781366482083	1.82493338515286	0.129500613288968	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000007740	DNAJA1	-0.239613052734688	7.30897234683219	0.129553140759123	0.862292347982777	DnaJ heat shock protein family (Hsp40) member A1 [Source:VGNC Symbol;Acc:VGNC:103255]	15	-1	response to heat	GO:0009408	703765
ENSMMUG00000007213	SPATA17	0.90554073540136	3.01824383343315	0.129738577610997	0.862292347982777	spermatosis associated 17 [Source:VGNC Symbol;Acc:VGNC:77988]	1	1	protein binding	GO:0005515	707859
ENSMMUG00000001131	DAP	-0.255702491334433	6.5924185705949	0.129853400245577	0.862292347982777	death associated protein [Source:VGNC Symbol;Acc:VGNC:71730]	6	-1	cellular response to amino acid starvation	GO:0034198	697362
ENSMMUG00000009203	RNFT1	-0.252035463186733	5.65658101719932	0.129883771309443	0.862292347982777	ring finger protein, transmembrane 1 [Source:VGNC Symbol;Acc:VGNC:76865]	16	1	ubiquitin protein ligase activity	GO:0061630	712052
ENSMMUG00000019684	NQO1	0.684293257449393	2.43495226721904	0.130014346883875	0.862292347982777	NAD(P)H quinone dehydrogenase 1 [Source:VGNC Symbol;Acc:VGNC:99530]	20	-1	cytosol	GO:0005829	705635
ENSMMUG00000023319	TJAP1	0.329343877063724	4.2328338741143	0.13002540196025	0.862292347982777	tight junction associated protein 1 [Source:VGNC Symbol;Acc:VGNC:78407]	4	-1	membrane	GO:0016020	700496
ENSMMUG00000018551	ANGEL1	0.505920990325965	3.93986316958039	0.130093060064847	0.862292347982777	angel homolog 1 [Source:VGNC Symbol;Acc:VGNC:69639]	7	-1	catalytic activity	GO:0003824	705043
ENSMMUG00000017236	ACSF2	0.542162657285255	2.97436860858469	0.130237286706721	0.862292347982777	acyl-CoA synthetase family member 2 [Source:VGNC Symbol;Acc:VGNC:69536]	16	-1	lipid metabolic process	GO:0006629	702474
ENSMMUG00000044324	ITGAM	-0.513267075379483	6.23948804022868	0.13035898040936	0.862292347982777	integrin subunit alpha M [Source:VGNC Symbol;Acc:VGNC:99519]	20	1	integrin complex	GO:0008305	714832
NA	SMIM29	-0.258595903204769	5.17991208460278	0.13036617076193	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000011438	CTR9	-0.175711221082417	7.57803763532951	0.130383197520142	0.862292347982777	CTR9 homolog, Paf1/RNA polymerase II complex component [Source:VGNC Symbol;Acc:VGNC:71424]	14	-1	histone modification	GO:0016570	705748
ENSMMUG00000000969	FOXS1	0.592235619373711	2.09717975065948	0.130389523153494	0.862292347982777	forkhead box S1 [Source:VGNC Symbol;Acc:VGNC:72814]	10	-1	sequence-specific DNA binding	GO:0043565	712759
ENSMMUG00000060163	TMEM14A	-0.379359420397958	5.99780917841004	0.130564701192433	0.862292347982777	transmembrane protein 14A [Source:VGNC Symbol;Acc:VGNC:104434]	4	-1	membrane	GO:0016020	708829
ENSMMUG00000001571	CACYBP	-0.209055805512757	7.74805174363174	0.130686787811767	0.862292347982777	calcyclin binding protein [Source:VGNC Symbol;Acc:VGNC:70678]	1	1	S100 protein binding	GO:0044548	709343
ENSMMUG00000004588	CFAP77	0.999045542910021	3.10985670952193	0.130738008376607	0.862292347982777	cilia and flagella associated protein 77 [Source:VGNC Symbol;Acc:VGNC:71154]	15	-1			NA
NA	LOC100427696	-0.407106772991258	5.20175992808651	0.130797298611309	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000023389	CTNS	-0.378418606897013	3.58696764777557	0.130924312544682	0.862292347982777	cystinosin, lysosomal cystine transporter [Source:VGNC Symbol;Acc:VGNC:71548]	16	1	membrane	GO:0016020	706721
ENSMMUG00000023471	WDR59	0.369099752086405	4.27041200572622	0.131198025183922	0.862292347982777	WD repeat domain 59 [Source:VGNC Symbol;Acc:VGNC:79531]	20	-1	protein binding	GO:0005515	710576
ENSMMUG00000008026	SPEN	-0.275511099495287	7.4880429191194	0.131273242800489	0.862292347982777	spen family transcriptional repressor [Source:VGNC Symbol;Acc:VGNC:77940]	1	-1	RNA binding	GO:0003723	696205
NA	LOC100429508	-0.311471632858481	3.90252110984194	0.131280770834091	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000022066	UTP25	-0.440961773042312	3.19528459636662	0.131435072809859	0.862292347982777	UTP25 small subunit processome component [Source:VGNC Symbol;Acc:VGNC:79711]	1	1	U3 snoRNA binding	GO:0034511	712825
ENSMMUG00000010498	HEMK1	0.401217106324298	5.20191697360674	0.131499483385706	0.862292347982777	HemK methyltransferase family member 1 [Source:VGNC Symbol;Acc:VGNC:73228]	2	1	protein methylation	GO:0006479	701566
ENSMMUG00000002569	PML	0.418499666558503	5.53267344901746	0.131590791590654	0.862292347982777	PML nuclear body scaffold [Source:VGNC Symbol;Acc:VGNC:99295]	7	1	zinc ion binding	GO:0008270	700379
ENSMMUG00000022161	CA11	-0.399311042475094	4.93940818756226	0.131678880116219	0.862292347982777	carbonic anhydrase 11 [Source:VGNC Symbol;Acc:VGNC:70487]	19	-1	carbonate dehydratase activity	GO:0004089	718066
ENSMMUG00000018092	GAS7	-0.296691525855265	6.95942841202437	0.131707664821798	0.862292347982777	growth arrest specific 7 [Source:VGNC Symbol;Acc:VGNC:72886]	16	-1			717827
ENSMMUG00000021246	CCDC13	1.04979946213531	1.2903666080537	0.131789735293841	0.862292347982777	coiled-coil domain containing 13 [Source:HGNC Symbol;Acc:HGNC:26358]	2	-1	membrane	GO:0016020	717333
ENSMMUG00000019646	FAM91A1	-0.21758725501492	5.36526342872848	0.131807967992114	0.862292347982777	family with sequence similarity 91 member A1 [Source:VGNC Symbol;Acc:VGNC:83999]	8	1	trans-Golgi network	GO:0005802	705119
NA	LOC709765	0.371934934403746	4.27539574986248	0.131946961967266	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000019762	TBKBP1	0.348129857690988	3.14907781141295	0.132087637913417	0.862292347982777	TBK1 binding protein 1 [Source:VGNC Symbol;Acc:VGNC:78241]	16	-1	cytoplasm	GO:0005737	693913
ENSMMUG00000050828	SMPD2	-0.253728139032412	4.24296650179617	0.132194003124914	0.862292347982777	sphingomyelin phosphodiesterase 2 [Source:VGNC Symbol;Acc:VGNC:104429]	4	1	sphingomyelin phosphodiesterase activity	GO:0004767	698865
NA	LOC705946	-1.12890833625087	2.07081600654946	0.132395415027004	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000000590	NPRL3	0.443357452023495	3.49817007450475	0.132435419121185	0.862292347982777	NPR3 like, GATOR1 complex subunit [Source:VGNC Symbol;Acc:VGNC:75173]	20	-1	negative regulation of TOR signaling	GO:0032007	722264
ENSMMUG00000020289	CD83	-0.522023305371923	6.40737763314641	0.132486963098183	0.862292347982777	CD83 molecule [Source:VGNC Symbol;Acc:VGNC:70783]	4	-1	membrane	GO:0016020	701825
ENSMMUG00000002428	ZNF800	-0.226695627052796	6.50767865314921	0.132491658349146	0.862292347982777	zinc finger protein 800 [Source:VGNC Symbol;Acc:VGNC:79658]	3	-1	acinar cell differentiation	GO:0090425	697855
ENSMMUG00000002183	OSBPL6	0.610140359683627	4.28526434396184	0.132538958520476	0.862292347982777	oxysterol binding protein like 6 [Source:VGNC Symbol;Acc:VGNC:75627]	12	1	lipid binding	GO:0008289	708349
ENSMMUG00000047887	ZNF154	0.561151138274005	2.36875717012807	0.13256745600726	0.862292347982777	zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939]	19	-1	regulation of DNA-templated transcription	GO:0006355	106994885
ENSMMUG00000023112	ADRA1A	0.423205838152319	5.83189649129038	0.13273582130016	0.862292347982777	adrenoceptor alpha 1A [Source:VGNC Symbol;Acc:VGNC:69721]	8	-1	regulation of cardiac muscle contraction	GO:0055117	712509
ENSMMUG00000019723	INTS9	0.643422885749256	2.32119352431815	0.132907757074683	0.862292347982777	integrator complex subunit 9 [Source:VGNC Symbol;Acc:VGNC:73654]	8	-1	integrator complex	GO:0032039	718598
NA	RHOXF2	0.624369577844726	2.43660878056234	0.132969948986342	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000013797	GFPT1	-0.200893484484481	6.65267524944991	0.133006862528883	0.862292347982777	glutamine--fructose-6-phosphate transaminase 1 [Source:VGNC Symbol;Acc:VGNC:72915]	13	1	carbohydrate derivative biosynthetic process	GO:1901137	574376
ENSMMUG00000022908	WLS	0.27570666658327	7.20015684715127	0.133042171975024	0.862292347982777	Wnt ligand secretion mediator [Source:VGNC Symbol;Acc:VGNC:79839]	1	1	Wnt-protein binding	GO:0017147	701411
NA	LOC695715	-0.388030066852305	2.83309508683379	0.133072997091845	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000019238	RNPS1	-0.236315359783388	7.03562103442007	0.133167328358782	0.862292347982777	RNA binding protein with serine rich domain 1 [Source:HGNC Symbol;Acc:HGNC:10080]	20	-1	RNA binding	GO:0003723	695816
ENSMMUG00000007107	ACAD8	-0.359433217536787	3.06329964674959	0.133186866761016	0.862292347982777	acyl-CoA dehydrogenase family member 8 [Source:VGNC Symbol;Acc:VGNC:69593]	14	1	acyl-CoA dehydrogenase activity	GO:0003995	677723
ENSMMUG00000013029	SFTPC	-0.261645841157453	11.7769937483162	0.133187600062898	0.862292347982777	surfactant protein C [Source:VGNC Symbol;Acc:VGNC:84113]	8	1	respiratory gaseous exchange by respiratory system	GO:0007585	707696
ENSMMUG00000010971	TOX	-0.422493074505594	3.75786350287474	0.133241098381535	0.862292347982777	thymocyte selection associated high mobility group box [Source:VGNC Symbol;Acc:VGNC:79165]	8	-1	nucleus	GO:0005634	698759
ENSMMUG00000006181	WDSUB1	0.307524961634101	4.64460616025554	0.133274644089057	0.862292347982777	WD repeat, sterile alpha motif and U-box domain containing 1 [Source:VGNC Symbol;Acc:VGNC:79634]	12	-1	protein ubiquitination	GO:0016567	699456
ENSMMUG00000012750	ANAPC13	-0.203117964216687	6.96754960815825	0.133347077694096	0.862292347982777	anaphase promoting complex subunit 13 [Source:VGNC Symbol;Acc:VGNC:69688]	2	-1	anaphase-promoting complex	GO:0005680	717294
ENSMMUG00000002147	SSR1	-0.19929703858434	6.96179470287111	0.133475012631175	0.862292347982777	signal sequence receptor subunit 1 [Source:VGNC Symbol;Acc:VGNC:77888]	4	1	endoplasmic reticulum membrane	GO:0005789	693818
ENSMMUG00000054234	SERP1	-0.164447821699848	8.56252520532129	0.133504313397357	0.862292347982777	stress associated endoplasmic reticulum protein 1 [Source:VGNC Symbol;Acc:VGNC:77175]	2	-1	endoplasmic reticulum	GO:0005783	106997040
NA	LOC106994033	-0.522020724167928	3.83360796050402	0.133555272093743	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000013126	PPCS	-0.242999787083891	7.08498713378184	0.133614505234784	0.862292347982777	phosphopantothenoylcysteine synthetase [Source:VGNC Symbol;Acc:VGNC:76112]	1	-1	catalytic activity	GO:0003824	697064
ENSMMUG00000009839	GALK2	0.349034304030639	3.5468313225914	0.133679924080886	0.862292347982777	galactokinase 2 [Source:VGNC Symbol;Acc:VGNC:72870]	7	1	carbohydrate phosphorylation	GO:0046835	714866
ENSMMUG00000002610	MARCO	-0.647833442413963	4.44639702480833	0.13370140577616	0.862292347982777	macrophage receptor with collagenous structure [Source:VGNC Symbol;Acc:VGNC:99380]	12	-1	apoptotic cell clearance	GO:0043277	694432
NA	LOC694486	0.626695575884769	2.72305985189692	0.133900390762767	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000011316	TTC6	0.618220127994389	2.83667509054816	0.13392608139442	0.862292347982777	tetratricopeptide repeat domain 6 [Source:VGNC Symbol;Acc:VGNC:79200]	7	1	protein binding	GO:0005515	NA
ENSMMUG00000017630	RELL1	-0.31544805814862	5.13847593348737	0.133954866227788	0.862292347982777	RELT like 1 [Source:VGNC Symbol;Acc:VGNC:76846]	5	-1	positive regulation of p38MAPK cascade	GO:1900745	697000
ENSMMUG00000019297	CUL4A	-0.238565990251435	7.20573551063536	0.134037652024778	0.862292347982777	cullin 4A [Source:VGNC Symbol;Acc:VGNC:71568]	17	1	cullin-RING ubiquitin ligase complex	GO:0031461	714302
ENSMMUG00000022983	ADGRF1	1.22194941192259	4.52548785935929	0.134141747444621	0.862292347982777	adhesion G protein-coupled receptor F1 [Source:VGNC Symbol;Acc:VGNC:81007]	4	1	transmembrane signaling receptor activity	GO:0004888	704995
ENSMMUG00000046901	PTP4A2	-0.150257051874634	8.66402485033076	0.134192403074932	0.862292347982777	protein tyrosine phosphatase 4A2 [Source:VGNC Symbol;Acc:VGNC:106477]	1	1	protein tyrosine/serine/threonine phosphatase activity	GO:0008138	706489
ENSMMUG00000019961	PPP1R18	-0.429876610571685	6.32878624027715	0.134211172730163	0.862292347982777	protein phosphatase 1 regulatory subunit 18 [Source:VGNC Symbol;Acc:VGNC:104421]	4	1	phosphatase binding	GO:0019902	712176
ENSMMUG00000019242	ABCA3	-0.326243188577744	5.34010563735932	0.134250724685574	0.862292347982777	ATP binding cassette subfamily A member 3 [Source:VGNC Symbol;Acc:VGNC:69559]	20	-1	ATP hydrolysis activity	GO:0016887	696496
NA	C6orf125	-0.539472561465485	3.02588961028359	0.134282927820347	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000004140	NUP35	-0.281344421407341	5.71581700763434	0.134305319805601	0.862292347982777	nucleoporin 35 [Source:VGNC Symbol;Acc:VGNC:75486]	12	1	nuclear membrane	GO:0031965	706497
ENSMMUG00000001536	QSER1	-0.213213779847906	7.12650451782561	0.134590901199805	0.862292347982777	glutamine and serine rich 1 [Source:VGNC Symbol;Acc:VGNC:76544]	14	-1			694563
ENSMMUG00000029263	PKD1	0.336422450713348	4.18657384433201	0.134646074802119	0.862292347982777	polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]	20	-1	kidney development	GO:0001822	694905
NA	LOC106997461	0.814770186699712	1.44901779757258	0.134697408535298	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000016658	ENTPD4	-0.233378303930718	5.71097385708309	0.13476350779376	0.862292347982777	ectonucleoside triphosphate diphosphohydrolase 4 [Source:NCBI gene (formerly Entrezgene);Acc:717197]	8	-1	hydrolase activity	GO:0016787	717197
ENSMMUG00000016321	TPM2	0.328508415501971	5.70951376874483	0.134767520233846	0.862292347982777	tropomyosin 2 [Source:VGNC Symbol;Acc:VGNC:105246]	15	1	cytoskeleton	GO:0005856	696604
NA	RAB29	-0.245060032429782	5.44958948783955	0.134806954514057	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000010120	INTS4	0.462007614108242	3.55029354921765	0.134879597394032	0.862292347982777	integrator complex subunit 4 [Source:VGNC Symbol;Acc:VGNC:73646]	14	-1			699466
ENSMMUG00000007780	EIF4E3	-0.259786410286327	5.36694004065269	0.134936300013982	0.862292347982777	eukaryotic translation initiation factor 4E family member 3 [Source:NCBI gene (formerly Entrezgene);Acc:696303]	2	-1	translational initiation	GO:0006413	696303
ENSMMUG00000018728	PRTFDC1	0.397075430227751	4.87968725282301	0.135074182670884	0.862292347982777	phosphoribosyl transferase domain containing 1 [Source:VGNC Symbol;Acc:VGNC:76303]	9	-1	hypoxanthine phosphoribosyltransferase activity	GO:0004422	712819
ENSMMUG00000003400	BIRC2	0.19715444523099	7.43807978337932	0.135278879272212	0.862292347982777	baculoviral IAP repeat containing 2 [Source:VGNC Symbol;Acc:VGNC:97740]	14	1	regulation of apoptotic process	GO:0042981	702592
NA	PLCXD1	-0.873615101434431	2.46237182896274	0.135339104706276	0.862292347982777	NA	NA	NA	NA	NA	NA
ENSMMUG00000014387	AARS2	-0.438327513766816	2.68213000574861	0.13537536934622	0.862292347982777	alanyl-tRNA synthetase 2, mitochondrial [Source:VGNC Symbol;Acc:VGNC:69489]	4	1	alanyl-tRNA aminoacylation	GO:0006419	702626
ENSMMUG00000019727	FMO2	0.475924736394637	9.46815499178521	0.135422751748	0.862292347982777	flavin containing dimethylaniline monoxygenase 2 [Source:VGNC Symbol;Acc:VGNC:72683]	1	1	NADP binding	GO:0050661	703639
ENSMMUG00000016535	LRRIQ1	1.04111613748318	4.90185081771196	0.13549261422717	0.862292347982777	leucine rich repeats and IQ motif containing 1 [Source:VGNC Symbol;Acc:VGNC:81444]	11	1	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	700027
ENSMMUG00000014521	RGS9	-0.4453295418214	3.85138790741281	0.135512051661964	0.862292347982777	regulator of G protein signaling 9 [Source:VGNC Symbol;Acc:VGNC:99217]	16	1	regulation of G protein-coupled receptor signaling pathway	GO:0008277	718549
ENSMMUG00000007234	ATP11C	-0.290083032094277	6.49102063191083	0.135579548022955	0.862292347982777	ATPase phospholipid transporting 11C [Source:VGNC Symbol;Acc:VGNC:70065]	X	-1	phospholipid transport	GO:0015914	695802
